Ingredientid,Formula,cid,smiles
37958,C27H30O15        ,44575467,CC1C(C(C(C(O1)OC2C(C(C(OC2OC3=C(OC4=CC(=CC(=C4C3=O)O)O)C5=CC=C(C=C5)O)CO)O)O)O)O)O
37959,,,
37960,,,
37961,,,
37962,C8H8O4        ,8468,COC1=C(C=CC(=C1)C(=O)O)O
37963,C35H76O2Si2        ,528981,CCCCCCCCCCCCCCCCCCCCCCCCCCCC(CO[Si](C)(C)C)O[Si](C)(C)C
37964,C15H22        ,6429972,CC(=CC=CC(=CCCC(=C)C=C)C)C
37965,C21H40O2        ,5463340,CCCCCCCCC=CCCCCCCCC(=O)OCCC
37966,C9H8O        ,637511,C1=CC=C(C=C1)C=CC=O
37967,C9H10O        ,5315892,C1=CC=C(C=C1)C=CCO
37968,C10H18O2        ,22310,CC1(CCC(O1)C(C)(C)O)C=C
37969,C6H10O        ,5281168,CCCC=CC=O
37970,C6H12O        ,5318042,CCCC=CCO
37971,C6H12O        ,61370,CC=CCCCO
37972,C9H8O        ,6428995,C1=CC=C(C=C1)C=CC=O
37973,C6H10O        ,643941,CCC=CCC=O
37974,C6H12O        ,61370,CC=CCCCO
37975,C15H24O        ,6438311,CC1=CCC2C(CC2(C)C)C(=C)CCC1O
37976,,,
37977,C14H26O        ,522841,C=CCCCCCCCCCCCC=O
37978,C6H10O        ,637939,C1CCC(=CC1)O
37979,,,
37980,C10H18        ,517740,CCC(=C)CCC=C(C)C
37981,,,
37982,,,
37983,,,
37984,,,
37985,,,
37986,,,
37987,,,
37988,C5H12O or (CH3)2CHCH2CH2OH        ,31260,CC(C)CCO
37989,C7H14O2 or CH3COO(CH2)2CH(CH3)2        ,31276,CC(C)CCOC(=O)C
37990,,,
37991,,,
37993,,,
37994,,,
37995,,,
37996,,,
37997,,,
37998,,,
37999,C18H30O        ,1711945,CC(=CCCC(=CCCC(=CCCC(=O)C)C)C)C
38000,C15H32O        ,138824,CC(C)CCCC(C)CCCC(C)CCO
38001,,,
38002,,,
38003,,,
38004,,,
38005,,,
38006,ZnO or OZn        ,14806,O=[Zn]
38007,C15H24        ,102562,CC1(CCC=C2C13CCC(C3)C2(C)C)C
38008,,,
38009,,,
38010,,,
38011,,,
38012,C10H16        ,5281553,CC(=CCC=C(C)C=C)C
38013,C15H24        ,12313993,CC1CCC2=C1CC3CCC2(C3(C)C)C
38015,,,
38016,,,
38017,,,
38018,,,
38019,C17H18O4        ,9947802,CC1=C(C=C(C(=C1O)C(=O)CCC2=CC=CC=C2)O)OC
38020,C12H16O4        ,101687716,CCC(=O)C1=C(C(=C(C(=C1O)C)OC)C)O
38021,,,
38022,,,
38023,C30H48O2        ,99615,CC(=C)C1CCC2(C1C3CCC4C5(CCC(C(C5CCC4(C3(CC2)C)C)(C)C)O)C)C=O
38099,,,
38100,C6H6O4        ,80642,C1=C(OC(=C1)C(=O)O)CO
38101,C6H6O3        ,237332,C1=C(OC(=C1)C=O)CO
38102,C4H6O5        ,92824,C(C(C(=O)O)O)C(=O)O
38103,C6H10O5        ,11062697,COC(=O)CC(C(=O)OC)O
38104,,,
38105,C10H20O3        ,528375,CC(C)C1(CCC(C(C1)O)(C)O)O
38121,C10H16        ,6654,CC1=CCC2CC1C2(C)C
38122,,,
38123,,,
38124,,,
38125,,,
38126,C20H24O4        ,6441377,CC(=CCCC(=CCOC1=C2C=CC(=O)OC2=CC(=C1)OC)C)C
38127,C15H16O4        ,15108314,CC(=CCOC1=C2C=CC(=O)OC2=CC(=C1)OC)C
38128,,,
38129,,,
38130,,,
38131,,,
38132,C22H24O5        ,6442182,CC(=CCCC(=CCOC1=C2C(=C(C3=C1OC(=O)C=C3)OC)C=CO2)C)C
38133,C16H14O5        ,160544,CC1(C(O1)COC2=C3C=CC(=O)OC3=CC4=C2C=CO4)C
38134,,,
38135,C20H24O10        ,73834427,CC(C)(C1C(C2=C(O1)C=C3C(=C2)C=CC(=O)O3)O)OC4C(C(C(C(O4)CO)O)O)O
38136,C20H24O10        ,10836072,CC(C)(C1C(C2=C(O1)C=C3C(=C2)C=CC(=O)O3)O)OC4C(C(C(C(O4)CO)O)O)O
38137,C30H32O12        ,102060651,CC(C)(C1CC2=C(O1)C=C3C(=C2)C=CC(=O)O3)OC4C(C(C(C(O4)COC(=O)C=CC5=CC(=C(C=C5)O)OC)O)O)O
38138,C17H24O2        ,46887429,CCCCCCCC=CC(C#CC#CC(C=C)O)O
38139,C17H26O2        ,101005738,CCCCCCCC=CC(C#CC=CC(C=C)O)O
38140,,,
38141,C15H26O        ,21768605,CC1=CCCC(=CCC(CC1)C(C)(C)O)C
38142,,,
38143,,,
38144,C15H20O2        ,101821084,CC1C2CCC(=C)C3CC=C(C3C2OC1=O)C
38145,C15H28O3        ,91884970,CC(C)C1CCC(C2CCC(C2C1O)(C)O)(C)O
38146,C15H26O2        ,16085188,CC(C)C1CCC2(C3CCC(C3C1O2)(C)O)C
38147,,,
38148,,,
38149,,,
38150,,,
38151,,,
38152,,,
38153,,,
38154,C9H8O3        ,637542,C1=CC(=CC=C1C=CC(=O)O)O
38155,C20H26O4        ,25721351,CC1(C2CCC1(C(C2)OC(=O)C=CC3=CC(=C(C=C3)O)OC)C)C
38156,C11H14O3        ,5319469,COCC=CC1=CC(=C(C=C1)O)OC
38157,C18H18O4        ,5284444,COC1=C(C=CC(=C1)C=CC(=O)OCCC2=CC=CC=C2)O
38158,C16H16O4        ,14704104,COC1=CC=C(C=C1)C(=O)OCCC2=CC=C(C=C2)O
38159,,,
38160,C26H32O11        ,124900032,COC1=CC(=CC2=C1OC(C2CO)C3=CC(=C(C=C3)OC4C(C(C(C(O4)CO)O)O)O)OC)C=CCO
38161,,,
38162,,,
38163,,,
38164,C42H83NO5        ,76312320,CCCCCCCCCCCCCCCCCCCCCCC(C(=O)NC(CO)C(C(CCCC=CCCCCCCCCC)O)O)O
38165,C42H83NO5        ,76312320,CCCCCCCCCCCCCCCCCCCCCCC(C(=O)NC(CO)C(C(CCCC=CCCCCCCCCC)O)O)O
38166,C42H83NO5        ,76312320,CCCCCCCCCCCCCCCCCCCCCCC(C(=O)NC(CO)C(C(CCCC=CCCCCCCCCC)O)O)O
38167,C42H83NO5        ,76312320,CCCCCCCCCCCCCCCCCCCCCCC(C(=O)NC(CO)C(C(CCCC=CCCCCCCCCC)O)O)O
38168,C10H7NO3        ,3845,C1=CC=C2C(=C1)C(=O)C=C(N2)C(=O)O
38169,,,
38170,C7H14O6        ,128889,COC1(C(C(C(O1)CO)O)O)CO
38171,,,
38222,,,
38223,,,
38224,,,
38225,,,
38226,,,
38227,,,
38228,CH4        ,297,C
38229,,,
38230,,,
38231,,,
38232,C27H30O15        ,101698596,C1=CC(=CC=C1C2=CC(=O)C3=C(C(=C(C=C3O2)O)C4C(C(C(C(O4)CO)O)O)OC5C(C(C(C(O5)CO)O)O)O)O)O
38233,,,
38234,,,
38235,,,
38236,C10H8O4        ,118726453,C1COC(=O)C2=C1C(=CC=C2)C(=O)O
38237,,,
38238,,,
38239,C20H19NO4        ,11759516,CC1(C2=C(C=CC(=C2OC)OC)C3=C4C1=NC=CC4=CC(=C3)OC)O
38240,C3H6O3 or CH3CHOHCOOH        ,612,CC(C(=O)O)O
38241,,,
38242,,,
38243,C19H15NO5        ,68232932,COC1=CC2=C(C=C1)C3=NC=CC4=C3C(=C(C(=C4OC)OC)O)C2=O
38244,C18H13NO4        ,86022376,COC1=CC2=C(C=C1)C3=NC=CC4=CC(=C(C(=C43)C2=O)O)OC
38245,C19H17NO5        ,470416,COC1=C(C=CC2=C1C(=O)N3CCC4=CC5=C(C=C4C3C2)OCO5)O
38246,,,
38247,,,
38266,,,
38267,C24H40O5        ,221493,CC(CCC(=O)O)C1CCC2C1(C(CC3C2C(CC4C3(CCC(C4)O)C)O)O)C
38268,,,
38269,,,
38294,,,
38295,C16H24O9        ,443332,CC1CCC2C1C(OC=C2C(=O)O)OC3C(C(C(C(O3)CO)O)O)O
38296,C14H26O4        ,8049,CCOC(=O)CCCCCCCCC(=O)OCC
38297,C29H36O13        ,10438425,CC1C(C(C(C(O1)OC2C(C(OC(C2OC(=O)C=CC3=CC=C(C=C3)O)CO)OCCC4=CC=C(C=C4)O)O)O)O)O
38298,,,
38299,,,
38300,,,
38301,C17H26O10        ,182423,CC1(CCC2C1C(OC=C2C(=O)OC)OC3C(C(C(C(O3)CO)O)O)O)O
38302,,,
38303,,,
38304,,,
38305,C26H32O11        ,14729916,COC1=CC(=CC2=C1OC(C2CO)C3=CC(=C(C=C3)O)OC)C=CCOC4C(C(C(C(O4)CO)O)O)O
38306,,,
38307,C6H12O6        ,18950,C(C1C(C(C(C(O1)O)O)O)O)O
38308,,,
38309,,,
38310,,,
38311,,,
38312,,,
38313,,,
38314,,,
38315,C22H26O8        ,443023,COC1=CC(=CC(=C1O)OC)C2C3COC(C3CO2)C4=CC(=C(C(=C4)OC)O)OC
38316,C32H42O16        ,102277948,COC1=C(C=CC(=C1)C2C3COC(C3CO2)C4=CC(=C(C=C4)OC5C(C(C(C(O5)CO)O)O)O)OC)OC6C(C(C(C(O6)CO)O)O)O
38317,C26H32O11        ,14729916,COC1=CC(=CC2=C1OC(C2CO)C3=CC(=C(C=C3)O)OC)C=CCOC4C(C(C(C(O4)CO)O)O)O
38318,,,
38320,,,
38321,C6H14N2O2        ,5962,C(CCN)CC(C(=O)O)N
38322,C10H18O2        ,5363397,CC(=CCO)CCC=C(C)CO
38323,,,
38338,,,
38339,C21H20O11        ,10095180,C1=CC(=CC=C1C2=C(C(=O)C3=C(C=C(C=C3O2)OC4C(C(C(C(O4)CO)O)O)O)O)O)O
38340,,,
38341,C26H32O14        ,6443484,C1=CC(=C(C=C1OC2C(C(C(C(O2)CO)O)O)O)O)C=CC3=CC(=CC(=C3)OC4C(C(C(C(O4)CO)O)O)O)O
38342,C17H34O2        ,8181,CCCCCCCCCCCCCCCC(=O)OC
38343,C19H34O2        ,534851,CCCCCCC#CCCCCCCCCCC(=O)OC
38344,,,
38345,,,
38346,,,
38347,,,
38348,,,
38349,C12H25O4S.Na or C12H25NaO4S        ,3423265,CCCCCCCCCCCCOS(=O)(=O)[O-].[Na+]
38350,,,
38351,C23H46O2        ,13584,CCCCCCCCCCCCCCCCCCCCCC(=O)OC
38352,,,
38353,,,
38354,C19H32O2        ,5319706,CCC=CCC=CCC=CCCCCCCCC(=O)OC
38355,,,
38356,,,
38357,C6H13NO4        ,29435,C1C(C(C(C(N1)CO)O)O)O
38358,C6H11N3O2        ,11643967,C1CC(N(C1)C(=N)N)C(=O)O
38359,,,
38360,C40H38O10        ,45485201,CC1=CC(C(C(C1)C2=C(C=C(C=C2)O)O)C(=O)C3=CC(=C(C(=C3)O)CC=C(C)C)O)C4=C(C=CC(=C4O)C(=O)C=CC5=C(C=C(C=C5)O)O)O
38361,C40H38O9        ,21637737,CC1=CC(C(C(C1)C2=CC=C(C=C2)O)C(=O)C3=C(C(=C(C=C3)O)CC=C(C)C)O)C4=C(C=CC(=C4O)C(=O)C=CC5=C(C=C(C=C5)O)O)O
38362,,,
38363,C40H38O8        ,45485203,CC1=CC(C(C(C1)C2=CC=C(C=C2)O)C(=O)C3=CC(=C(C(=C3)O)CC=C(C)C)O)C4=C(C=CC(=C4O)C(=O)C=CC5=CC=C(C=C5)O)O
38364,C50H46O12        ,102090249,CC1=CC(CC(C1)(C)C=CC2=C(C=C(C3=C2OC4=C(C3=O)CC(=C(C)C)C5=CC(=CC(=C54)O)O)O)O)C6=C(C=C(C7=C6OC(=C(C7=O)CC=C(C)C)C8=C(C=C(C=C8)O)O)O)O
38365,C34H24O8        ,101970481,CC12CC(C3=C(O1)C=C(C=C3)O)C4=C(OC5=C(C4=C2)C(=CC(=C5)C6=CC7=C(O6)C=C(C=C7)O)O)C8=C(C=C(C=C8)O)O
38366,C44H44O9        ,102375662,CC1=CC(C(C(C1)C2=C(C=C(C=C2)O)O)C(=O)C3=C(C(=C(C=C3)O)CC=C(C)C)O)C4=C(C=C(C=C4O)C5=CC6=C(O5)C(=C(C=C6)O)CC=C(C)C)O
38367,C38H32O8        ,102150173,CC1=CC2C(C(OC3=C2C(=CC(=C3)C4=CC5=C(O4)C=C(C=C5)O)O)C6=C(C=C(C=C6O)C7=CC8=C(O7)C=C(C=C8)O)O)C(C1)(C)C
38368,C34H22O8        ,480819,CC1=CC2=C3C(=C1)C4=C(C=C(C=C4)O)OC3(OC5=C2C(=CC(=C5)C6=CC7=C(O6)C=C(C=C7)O)O)C8=C(C=C(C=C8)O)O
38369,C25H26O7        ,5481968,CC1(C=CC2=C3C(=C(C=C2O1)O)C(=O)C(=C(O3)C4=C(C=C(C=C4)O)O)CCC(C)(C)O)C
38370,C20H16O5        ,5317652,CC1(C=CC2=C(O1)C=CC(=C2O)C3=COC4=C(C3=O)C=CC(=C4)O)C
38371,C31H34O11        ,5467252,CC(=CCC1=C(OC2=C3C=CC(OC3=CC(=C2C1=O)O)(C)C)C4=C(C=C(C=C4)OC5C(C(C(C(O5)CO)O)O)O)O)C
38372,C39H36O9        ,434768,CC1=CC(C(C(C1)C2=C(C=C(C=C2)O)O)C(=O)C3=C(C(=C(C=C3)O)CC=C(C)C)O)C4=C(C=C(C=C4O)C5=CC6=C(O5)C=C(C=C6)O)O
38373,,,
38374,C18H16O6        ,14492422,CC(=CCC1=C(C=C2C(=C1O)C(=O)C3=C(C=CC(=C3O2)O)O)O)C
38375,,,
38376,,,
38377,,,
38378,,,
38379,,,
38380,C23H22O6        ,71452951,CC(=CCC1=C(C2=C(C3=C1OC(C=C3)(C)C)OC4=C(C=CC(=C4C2=O)O)O)O)C
38381,,,
38382,C20H22O9        ,6475174,C1=CC(=C(C=C1O)O)C=CC2=CC(=CC(=C2)OC3C(C(C(C(O3)CO)O)O)O)O
38383,,,
38384,C6H13NO4        ,29435,C1C(C(C(C(N1)CO)O)O)O
38385,,,
38386,,,
38387,,,
38388,,,
38389,C28H48O2        ,86052,CC1=CC(=C(C2=C1OC(CC2)(C)CCCC(C)CCCC(C)CCCC(C)C)C)O
38390,C25H26O7        ,44258298,CC1(C=CC2=C(O1)C=C3C(=C2O)C(=O)C(=C(O3)C4=C(C=C(C=C4)O)O)CCC(C)(C)O)C
38391,C8H10O2        ,10393,C1=CC(=CC=C1CCO)O
38392,,,
38393,,,
38394,C24H50NO7P        ,10097314,CCCCCCCCCCCCCCCC(=O)OCC(COP(=O)([O-])OCC[N+](C)(C)C)O
38396,,,
38397,,,
38398,,,
38399,,,
38400,,,
38401,,,
38402,,,
38403,,,
38404,,,
38405,C29H47NO3        ,21575037,CC1CCC(NC1)C(C)C2C(CC3C2(CCC4C3CC=C5C4(CCC(C5)O)C)C)OC(=O)C
38406,,,
38407,C29H47NO3        ,21575037,CC1CCC(NC1)C(C)C2C(CC3C2(CCC4C3CC=C5C4(CCC(C5)O)C)C)OC(=O)C
38408,,,
38409,C5H7NO3        ,439685,C1CC(=O)NC1C(=O)O
38410,,,
38411,C10H7NO3        ,85076,C1=CC=C2C(=C1)C(=CC(=O)N2)C(=O)O
38412,,,
38413,,,
38414,,,
38415,C9H6O3        ,5281426,C1=CC(=CC2=C1C=CC(=O)O2)O
38416,C7H6O3        ,135,C1=CC(=CC=C1C(=O)O)O
38417,,,
38418,C10H10O3        ,5319676,CC1=C(C=CC(=C1)C=CC(=O)O)O
38419,,,
38420,,,
38421,,,
38422,,,
38423,C35H60O6        ,5742590,CCC(CCC(C)C1CCC2C1(CCC3C2CC=C4C3(CCC(C4)OC5C(C(C(C(O5)CO)O)O)O)C)C)C(C)C
38424,C17H20O9        ,6476139,COC(=O)C1(CC(C(C(C1)OC(=O)C=CC2=CC(=C(C=C2)O)O)O)O)O
38425,,,
38426,,,
38427,,,
38428,,,
38429,,,
38430,,,
38431,,,
38432,,,
38433,,,
38434,,,
38435,,,
38436,C20H22O9        ,11058597,C1=CC(=C(C=C1O)OC2C(C(C(C(O2)CO)O)O)O)C=CC3=CC(=CC(=C3)O)O
38437,C30H36O7        ,15233695,CC(=CCCC(=CCC1=C(C(=CC(=C1O)CC=C(C)C)C2C(C(=O)C3=C(C=C(C=C3O2)O)O)O)O)C)C
38438,C35H44O7        ,15233696,CC(=CCCC(=CCC1=C(C(=CC(=C1O)CC=C(C)C)C2C(C(=O)C3=C(O2)C(=C(C=C3O)O)CC=C(C)C)O)O)C)C
38439,,,
38440,C18H16O6        ,14492422,CC(=CCC1=C(C=C2C(=C1O)C(=O)C3=C(C=CC(=C3O2)O)O)O)C
38441,,,
38442,,,
38443,C20H20O5        ,9862769,CC(=CCC1=C(C=CC(=C1O)C(=O)C=CC2=C(C=C(C=C2)O)O)O)C
38444,C50H48O12        ,5481959,CC1=CC2C(C(OC3=CC(=C4C(=C23)OC(=C(C4=O)CC=C(C)C)C5=C(C=C(C=C5)O)O)O)C6=C(C=C(C7=C6OC(=C(C7=O)CC=C(C)C)C8=C(C=C(C=C8)O)O)O)O)C(C1)(C)C
38445,C6H13NO3        ,122618,CC1C(C(C(CN1)O)O)O
38446,,,
38447,C28H24O8        ,44576243,C1=CC(=C(C=C1O)O)C=CC2=CC(=C(C(=C2)O)C(CC3=CC(=CC(=C3)O)O)C4=C(C=C(C=C4)O)O)O
38448,,,
38449,C34H38O10        ,101709115,CC1(C2CC(=O)C3(C(C2(C(CC(=O)O1)OC(=O)C4=CC=C(C=C4)OC)C)CCC5(C36C(O6)C(=O)OC5C7=COC=C7)C)C)C
38450,,,
38451,,,
38452,,,
38453,,,
38454,C15H10O7        ,5280343,C1=CC(=C(C=C1C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)O)O)O
38455,,,
38456,,,
38473,,,
38474,,,
38475,,,
38476,,,
38477,,,
38478,,,
38479,C21H20O10        ,44259087,COC1=CC=C(C=C1)C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)OC4C(C(C(CO4)O)O)O
38480,,,
38481,,,
38482,,,
38483,,,
38484,,,
38485,,,
38486,,,
38487,,,
38488,C9H18O        ,31289,CCCCCCCCC=O
38489,,,
38490,C21H20O11        ,5280637,C1=CC(=C(C=C1C2=CC(=O)C3=C(C=C(C=C3O2)OC4C(C(C(C(O4)CO)O)O)O)O)O)O
38542,C8H18 or CH3CH(CH3)CH2(CH2)3CH3        ,11594,CCCCCC(C)C
38543,C8H18        ,11519,CCCCC(C)CC
38544,C29H48O        ,5484202,CCC(CCC(C)C1CCC2C1(CCC3C2CCC4=CC(=O)CCC34C)C)C(C)C
38545,C16H30O2        ,5318393,CCCCCCCCC=CCCCCCC(=O)O
38546,,,
38547,,,
38548,C14H26O2        ,5362743,CCC=CCCCCCCCCCC(=O)O
38549,,,
38550,,,
38551,C10H16        ,520384,CC1C=CC2(C1C2)C(C)C
38552,C10H13BrO        ,590934,CC1(C2CC=C(C1C2)C(=O)Br)C
38553,C16H12O6        ,5281811,COC1=C(C=C2C(=C1O)C(=O)C(=CO2)C3=CC=C(C=C3)O)O
38611,C10H10O3        ,5319562,COC(=O)C=CC1=CC=C(C=C1)O
38612,,,
38613,C27H42O17        ,57325811,CC1C(C(C(C(O1)OC2C(C(OC(C2O)OCCC3=CC(=C(C=C3)O)OC)COC4C(C(C(C(O4)CO)O)O)O)O)O)O)O
38614,C30H46O13        ,101603365,CC(=CC(=O)OC1CC(C2C1C=COC2OC3C(C(C(C(O3)CO)O)O)O)(C)O)C=CC4(C(C(CCC4(C)O)O)(C)C)O
38615,C9H16O3        ,10975947,CC1=C(C(C(C1)O)CCO)CO
38616,,,
38617,,,
38618,,,
38619,,,
38620,,,
38621,C9H7NO2        ,69867,C1=CC=C2C(=C1)C(=CN2)C(=O)O
38622,,,
38623,,,
38624,,,
38645,C15H22O3        ,102585857,CC1CC(=O)C(C12CC=C(C(=O)C2)C)(C(C)C)O
38646,,,
38647,C36H36N2O8        ,100916556,COC1=CC(=CC2=C1OC(C2C(=O)NCCC3=CC=C(C=C3)O)C4=CC(=C(C=C4)O)OC)C=CC(=O)NCCC5=CC=C(C=C5)O
38648,,,
38649,C10H18O        ,1201518,CC1(C2CCC1(C(C2)O)C)C
38650,C13H22O2        ,20398672,CCC(=O)OC1(CCC(=CC1)C)C(C)C
38651,C15H24        ,521207,CC1CCC2C13CC=C(C(C3)C2(C)C)C
38652,C11H14O2        ,7127,COC1=C(C=C(C=C1)CC=C)OC
38653,,,
38654,C12H16O3        ,636822,CC=CC1=CC(=C(C=C1OC)OC)OC
38655,C11H14O2        ,637776,CC=CC1=CC(=C(C=C1)OC)OC
38656,C11H14O2        ,7127,COC1=C(C=C(C=C1)CC=C)OC
38657,,,
38658,,,
38659,C15H22O        ,600416,CC1(CCC=C2C13CC(C2(C)C)CC3=O)C
38660,C27H48O12        ,10030799,CC(C)C1CCC2(C(CCC2C1COC3C(C(C(C(O3)CO)O)O)O)COC4C(C(C(C(O4)CO)O)O)O)C
38661,,,
38662,C17H16O5        ,11983285,COC1=C(C=CC2=C1C=CC3=CC(=C(C(=C32)OC)OC)O)O
38663,,,
38664,,,
38665,,,
38666,C15H28O3        ,71430886,CC12CCC(C1C(CCC2O)(C)O)CC(C)(C)O
38667,C21H34N6O6        ,125610,CC(CN1CC(=O)N(C(=O)C1)CN2CCOCC2)N3CC(=O)N(C(=O)C3)CN4CCOCC4
38668,C21H32O12        ,21668724,CC1C(C(C(C(O1)OC2C(C(OC(C2O)OCCC3=CC(=C(C=C3)OC)O)CO)O)O)O)O
38669,C21H36O8        ,10341857,CC1CCC2C1C3C(C3(C)CO)CCC2(COC4C(C(C(C(O4)CO)O)O)O)O
38670,,,
38671,C27H48O12        ,10030799,CC(C)C1CCC2(C(CCC2C1COC3C(C(C(C(O3)CO)O)O)O)COC4C(C(C(C(O4)CO)O)O)O)C
38683,C10H14        ,10703,CC1=CC=CC=C1C(C)C
38684,C11H24        ,23415,CCCCCCCCC(C)C
38685,C9H18O        ,31289,CCCCCCCCC=O
38686,C10H16O        ,9543187,CC1(C2CCC1(C(=O)C2)C)C
38687,,,
38688,,,
38689,C7H11NS        ,14289,C1CCC(CC1)N=C=S
38690,C11H10        ,7055,CC1=CC2=CC=CC=C2C=C1
38691,C15H28        ,5364533,CCCCCCCC=CC1CCCCC1
38692,,,
38693,C20H16O12        ,102030909,COC1=C(C=C2C3=C1OC(=O)C4=CC(=C(C(=C43)OC2=O)O)O)OC5C(C(C(CO5)O)O)O
38694,,,
38695,,,
38696,,,
38820,C10H16        ,7461,CC1=CCC(=CC1)C(C)C
38821,C10H16        ,66841,CC(C)C1=CCC(=C)CC1
38822,,,
38823,C15H24        ,86608,CC1=CCC2CC1C2(C)CCC=C(C)C
38824,,,
38825,C6H6O3        ,237332,C1=C(OC(=C1)C=O)CO
38826,,,
38827,,,
38828,C10H18O        ,11230,CC1=CCC(CC1)(C(C)C)O
38829,,,
38830,,,
38831,C9H10O2        ,107,C1=CC=C(C=C1)CCC(=O)O
38832,C10H16        ,92221,CC1(C2CCC(C2)C1=C)C
38833,,,
38834,C10H14 or CH3C6H4CH(CH3)2        ,7463,CC1=CC=C(C=C1)C(C)C
38835,,,
38836,,,
38837,,,
38838,,,
38839,C9H10O        ,11455,CC1=CC=CC(=C1)C(=O)C
38840,,,
38841,C9H10O2        ,107,C1=CC=C(C=C1)CCC(=O)O
38842,C15H24O        ,92231,CC1(C2C1C3C(CCC3(C)O)C(=C)CC2)C
38848,C17H14O4        ,14079439,COC1=CC=C(C=C1)C=C2COC3=C(C2=O)C=CC(=C3)O
38849,C17H18O5        ,71463283,COC1C2=C(C=C(C=C2)O)OCC1(CC3=CC=C(C=C3)O)O
38873,,,
38874,C9H10N2O4        ,13706,C1=CC(=CC=C1CC(C(=O)O)N)[N+](=O)[O-]
38875,C12H22O11        ,12304907,C(C1C(C(C(C(O1)O)OC2C(C(C(C(O2)CO)O)O)O)O)O)O
38876,,,
38877,,,
38878,,,
38879,,,
38880,,,
38881,,,
38882,,,
38883,C21H42O4        ,24699,CCCCCCCCCCCCCCCCCC(=O)OCC(CO)O
38884,,,
38885,,,
38886,,,
38887,C10H14        ,14092,CCCC1=CC=CC(=C1)C
38888,,,
38889,C16H22O4 or C6H4(COOC4H9)2        ,3026,CCCCOC(=O)C1=CC=CC=C1C(=O)OCCCC
38890,,,
38891,,,
38892,,,
38893,C28H57O10P        ,399457,CCCCCCCCCCCCCCCCCCOCC(COP(=O)(O)OC1C(CC(C(C1O)O)O)O)OC
38894,,,
38895,,,
38896,C29H50O        ,3080632,CCC(CCC(C)C1CCC2C1(CCC3C2=CCC4C3(CCC(C4)O)C)C)C(C)C
38897,,,
38898,,,
38899,,,
38900,C29H50O        ,441837,CCC(CCC(C)C1CCC2C1(CCC3C2=CCC4C3(CCC(C4)O)C)C)C(C)C
38901,,,
38902,C10H9NO3        ,189695,C1=CNC(=C1)C(=O)OCC2=COC=C2
38903,,,
38904,,,
38905,,,
38906,,,
38907,,,
38908,,,
38909,,,
38910,,,
38911,C6H10O7        ,50,C(C(C(C(C(=O)C(=O)O)O)O)O)O
38912,C6H5Cl3O        ,62,C1=C(C(C=C(C1O)Cl)Cl)Cl
38913,C5H5NO2        ,12473,C1=CNC(=C1)C(=O)O
38914,,,
38915,,,
38916,CH3CH2OH or C2H6O        ,702,CCO
38947,C22H26O10        ,102227208,C1=CC=C(C=C1)C(=O)OCC2C(C(C(C(O2)OCC(C(C3=CC=C(C=C3)O)O)O)O)O)O
38948,C22H26O10        ,102227208,C1=CC=C(C=C1)C(=O)OCC2C(C(C(C(O2)OCC(C(C3=CC=C(C=C3)O)O)O)O)O)O
38949,,,
38950,C22H26O10        ,102227208,C1=CC=C(C=C1)C(=O)OCC2C(C(C(C(O2)OCC(C(C3=CC=C(C=C3)O)O)O)O)O)O
38951,,,
38952,,,
38953,,,
38954,,,
38955,C8H8O3        ,11914,C1=CC=C(C=C1)C(C(=O)O)O
38956,,,
38957,,,
38958,,,
38959,,,
38960,,,
38961,,,
38962,C14H18O9        ,14132344,COC1=C(C=CC(=C1)C(=O)OC2C(C(C(C(O2)CO)O)O)O)O
38963,C8H16O6        ,133590,CCOC1(C(C(C(O1)CO)O)O)CO
38964,,,
38965,C8H9NO2        ,441254,C1=CC=C(C=C1)C(C(=O)N)O
38966,,,
38967,,,
38981,,,
38982,,,
38983,,,
38984,,,
38985,,,
38986,C33H54O8        ,440454,CC1CCC2(C(C3C(O2)CC4C3(CCC5C4CCC6C5(CCC(C6)OC7C(C(C(C(O7)CO)O)O)O)C)C)C)OC1
38987,,,
38988,,,
38989,,,
38990,C17H16O2        ,6915833,C=CC(C=CC1=CC=C(C=C1)O)C2=CC=C(C=C2)O
38991,,,
38992,,,
38993,,,
38994,C17H16O2        ,6438674,C=CC(C=CC1=CC=C(C=C1)O)C2=CC=C(C=C2)O
38995,,,
38996,C6H6O3        ,237332,C1=C(OC(=C1)C=O)CO
38997,,,
39035,,,
39085,C63H98O29        ,51346132,CC1C(C(C(C(O1)OC2C(C(COC2OC(=O)C34CCC(CC3C5=CCC6C(C5(CC4)C)(CCC7C6(CC(C8C7(COC(=O)CC(CC(=O)OC9C(C(COC9OC1C(C(C(OC1O8)CO)O)O)O)O)(C)O)C)O)C)C)(C)C)O)O)O)OC1C(C(C(CO1)O)O)O)O
39086,C63H98O29        ,51346132,CC1C(C(C(C(O1)OC2C(C(COC2OC(=O)C34CCC(CC3C5=CCC6C(C5(CC4)C)(CCC7C6(CC(C8C7(COC(=O)CC(CC(=O)OC9C(C(COC9OC1C(C(C(OC1O8)CO)O)O)O)O)(C)O)C)O)C)C)(C)C)O)O)O)OC1C(C(C(CO1)O)O)O)O
